nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
85,-2.0551085,0.062634744,0.18039516,-0.10090744,-1.694019,-0.4878317,-2.9923031,0.7954735,9.909601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-2.0510929,0.034027614,-0.025023801,0.82800317,-1.1731046,-0.07344386,1.0131962,-1.6753427,8.948329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-2.0509326,0.037106458,-0.030476851,1.2445215,-0.630885,-1.9898546,2.7346272,-1.7735049,8.913613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-2.0453978,0.033062574,-0.026624385,0.8642221,-0.2718909,-2.6183605,-1.304391,1.3461399,7.973889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-2.0414677,0.030300971,-0.022741973,-2.528645,-0.4519206,-0.7967584,-2.2465093,1.4203602,13.286622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-2.072639,0.26966244,-0.078524105,-1.6913472,0.07751583,0.41444725,-0.52268416,0.87208796,16.49126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-2.0729117,0.26646203,-0.07625586,-0.19465071,0.109473765,-0.53150755,-0.35030162,-1.1055226,10.036493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-2.0635142,0.25844708,-0.07527778,0.9664902,0.8029625,-0.9235259,0.2662053,1.3150153,9.730036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-2.058355,0.2533742,-0.07476985,0.5201444,0.040233172,-0.9299175,0.4038719,-0.038905777,8.090008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-2.0461588,0.24431594,-0.07386866,0.036514334,-0.0982512,-0.60181606,0.274585,1.869273,9.239224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-1.9701849,0.23382688,-0.109618045,-0.5664253,-0.20690818,-0.29182413,-0.47839144,0.17776948,10.408792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,-1.967158,0.22913365,-0.1065582,-0.6420591,-0.39545998,-0.46972328,-0.40417117,0.0077811554,9.312247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,-1.9616954,0.22340897,-0.10285916,-0.84126353,-0.13233967,-0.1490787,-0.8028058,0.5859809,10.21965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-1.9578266,0.21920903,-0.10163159,0.52120966,0.05834267,0.03734258,0.35718498,-0.11552023,8.605958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-1.9586602,0.19022028,-0.1033523,0.06208068,-0.040726922,0.002188852,-0.45205522,-0.3728969,10.714052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-1.9540896,0.18624146,-0.10060301,2.9534457E-4,-0.014095313,-0.0020722055,-0.33473933,0.08559271,9.809045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-1.9493333,0.18239178,-0.0979638,-0.003965713,-0.022617428,0.002188852,-0.3096002,0.061650693,9.870096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-1.9445506,0.17875251,-0.0954499,-0.0029004486,-0.09399015,-0.0010069412,-0.27129298,-0.004189853,9.7803135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,-1.938629,0.17479134,-0.09329817,-0.003965713,0.1414333,0.012841497,-0.119261175,0.18974048,9.825804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
