nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
66,-2.2904406,-0.8519581,-0.34933954,-0.34891936,-0.7147855,-0.36169004,2.3324013,7.041946,8.26239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-2.2936175,-0.8500069,-0.35003293,0.8005009,0.112924956,-0.22214039,2.8495488,7.1484876,7.052121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,-2.2952316,-1.0342087,-0.33542627,1.3299373,0.08522808,-0.4884565,1.9277812,6.057929,6.3111157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,-2.2862196,-1.0343751,-0.33778194,1.0103581,-0.38987985,-0.20083511,2.2964883,8.987235,4.71538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,-2.2746022,-1.0360175,-0.34131426,0.48411742,0.32065153,-0.022935942,2.2055087,9.178771,3.9025488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,-2.265724,-1.0374664,-0.34608382,-0.10390855,0.6210561,0.19118221,2.3455694,8.590994,3.5817258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,-2.2674863,-1.0341944,-0.34690997,-0.56836385,0.3579358,0.014348313,2.3766942,7.515998,5.825093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,-2.1878858,-0.95404273,-0.2699502,-0.47355533,-0.05645209,-0.07087284,1.75899,7.3472066,6.075287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,-2.1947262,-0.9514682,-0.26831496,0.17838652,0.8245216,0.04097992,1.2645874,7.3220673,6.6403184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,-2.2080615,-0.9491284,-0.26125363,1.0998288,-0.5869602,-0.09856545,-0.50951606,6.640917,5.997475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,-2.218668,-0.94484967,-0.25833654,1.4204733,-1.7821869,-0.14969815,0.7330746,5.7574563,6.3242836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,-1.8474474,-1.1492196,-0.22212948,1.1339172,-2.0666125,-1.6815484,1.4178163,8.345589,3.064578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
